nhanvat	part	bang	dong_tep	equipNo	k	action	o	path	uid	cham_toi	trang_thai
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	23	RangeWRun	FM_LW_000_RN03.spr	\spr\npcres\woman\FM_LW_000_RN03.spr	4757D784	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	24	DoubleWRun	FM_LW_000_RN04.spr	\spr\npcres\woman\FM_LW_000_RN04.spr	409A61A4	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	25	SwordShieldWRun	FM_LW_164_RN05.spr	\spr\npcres\woman\FM_LW_164_RN05.spr	A9262752	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	26	ShieldSwordWRun	FM_LW_164_RN06.spr	\spr\npcres\woman\FM_LW_164_RN06.spr	AA697172	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	27	GuqinWRun	FM_LW_000_RN65.spr	\spr\npcres\woman\FM_LW_000_RN65.spr	49A6CC4E	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	28	FreeWound	FM_LW_000_IJ01.spr	\spr\npcres\woman\FM_LW_000_IJ01.spr	FB0E76AD	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	29	MeleeWWound	FM_LW_000_IJ02.spr	\spr\npcres\woman\FM_LW_000_IJ02.spr	F4B080CD	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	30	RangeWWound	FM_LW_000_IJ03.spr	\spr\npcres\woman\FM_LW_000_IJ03.spr	F1FBDAED	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	31	DoubleWWound	FM_LW_000_IJ04.spr	\spr\npcres\woman\FM_LW_000_IJ04.spr	F32E140D	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	32	SwordShieldWWound	FM_LW_164_IJ05.spr	\spr\npcres\woman\FM_LW_164_IJ05.spr	5B4A38E5	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	33	ShieldSwordWWound	FM_LW_164_IJ05.spr	\spr\npcres\woman\FM_LW_164_IJ05.spr	5B4A38E5	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	34	GuqinWWound	FM_LW_000_IJ64.spr	\spr\npcres\woman\FM_LW_000_IJ64.spr	FE87B897	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	35	FreeDie	FM_LW_000_DE01.spr	\spr\npcres\woman\FM_LW_000_DE01.spr	AE8B48AC	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	36	MeleeWDie	FM_LW_000_DE02.spr	\spr\npcres\woman\FM_LW_000_DE02.spr	A83D82CC	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	37	RangeWDie	FM_LW_000_DE03.spr	\spr\npcres\woman\FM_LW_000_DE03.spr	A560DCEC	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	38	DoubleWDie	FM_LW_000_DE04.spr	\spr\npcres\woman\FM_LW_000_DE04.spr	A6AB160C	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	39	SwordShieldWDie	FM_LW_164_DE05.spr	\spr\npcres\woman\FM_LW_164_DE05.spr	0F372FBA	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	40	ShieldSwordWDie	FM_LW_164_DE05.spr	\spr\npcres\woman\FM_LW_164_DE05.spr	0F372FBA	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	41	GuqinWDie	FM_LW_000_DE06.spr	\spr\npcres\woman\FM_LW_000_DE06.spr	BD00FA4C	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	42	FreeAttack	FM_LW_000_AT01.spr	\spr\npcres\woman\FM_LW_000_AT01.spr	63228823	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	43	MeleeWPuncture	FM_LW_000_AT02.spr	\spr\npcres\woman\FM_LW_000_AT02.spr	7C55C243	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	44	MeleeWCut	FM_LW_000_AT03.spr	\spr\npcres\woman\FM_LW_000_AT03.spr	79981C63	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	45	RangeWPuncture	FM_LW_000_AT04.spr	\spr\npcres\woman\FM_LW_000_AT04.spr	7AC2A983	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	46	RangeWCut	FM_LW_000_AT05.spr	\spr\npcres\woman\FM_LW_000_AT05.spr	7475E3A3	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	47	DoubleWPull	FM_LW_000_AT06.spr	\spr\npcres\woman\FM_LW_000_AT06.spr	71B83DC3	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	48	DoubleWPound	FM_LW_000_AT07.spr	\spr\npcres\woman\FM_LW_000_AT07.spr	72E377E3	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	49	SwordShieldWChop	FM_LW_164_AT08.spr	\spr\npcres\woman\FM_LW_164_AT08.spr	DB0F3E77	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	50	SwordShieldWCut	FM_LW_164_AT09.spr	\spr\npcres\woman\FM_LW_164_AT09.spr	D4B24B97	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	51	ShieldSwordWChop	FM_LW_164_AT08.spr	\spr\npcres\woman\FM_LW_164_AT08.spr	DB0F3E77	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	52	ShieldSwordWCut	FM_LW_164_AT09.spr	\spr\npcres\woman\FM_LW_164_AT09.spr	D4B24B97	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	53	GuqinWPuncture	FM_LW_000_AT10.spr	\spr\npcres\woman\FM_LW_000_AT10.spr	B2519342	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	54	GuqinWCut	FM_LW_000_AT11.spr	\spr\npcres\woman\FM_LW_000_AT11.spr	8F842D62	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	55	DartThrow	FM_LW_000_MG01.spr	\spr\npcres\woman\FM_LW_000_MG01.spr	7BFB3EE0	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	56	FreeMagic	FM_LW_000_MG02.spr	\spr\npcres\woman\FM_LW_000_MG02.spr	752E4800	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	57	MeleeWMagic	FM_LW_000_MG03.spr	\spr\npcres\woman\FM_LW_000_MG03.spr	76508220	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	58	RangeWMagic	FM_LW_000_MG04.spr	\spr\npcres\woman\FM_LW_000_MG04.spr	739BDC40	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	59	DoubleWMagic	FM_LW_000_MG05.spr	\spr\npcres\woman\FM_LW_000_MG05.spr	4CCE1660	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	60	SwordShieldWMagic	FM_LW_164_MG06.spr	\spr\npcres\woman\FM_LW_164_MG06.spr	D56AD36E	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	61	ShieldSwordWMagic	FM_LW_164_MG06.spr	\spr\npcres\woman\FM_LW_164_MG06.spr	D56AD36E	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	62	GuqinWMagic	FM_LW_000_MG07.spr	\spr\npcres\woman\FM_LW_000_MG07.spr	4BBBFDA0	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	63	SitDown	FM_LW_000_ZZ01.spr	\spr\npcres\woman\FM_LW_000_ZZ01.spr	D6AF75BA	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	64	JumpFly	FM_LW_000_JP01.spr	\spr\npcres\woman\FM_LW_000_JP01.spr	42A8513B	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	65	RideStand	FM_LW_164_RD01.spr	\spr\npcres\woman\FM_LW_164_RD01.spr	7D615144	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	66	RideWalk	FM_LW_164_HW01.spr	\spr\npcres\woman\FM_LW_164_HW01.spr	E5E149F8	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	67	RideRun	FM_LW_164_HR01.spr	\spr\npcres\woman\FM_LW_164_HR01.spr	DEBF9883	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	68	RideCut	FM_LW_164_HA01.spr	\spr\npcres\woman\FM_LW_164_HA01.spr	94187061	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	69	RidePuncture	FM_LW_164_HA02.spr	\spr\npcres\woman\FM_LW_164_HA02.spr	91428D81	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	70	RideMagic	FM_LW_164_HM01.spr	\spr\npcres\woman\FM_LW_164_HM01.spr	33762949	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	71	RideWound	FM_LW_164_HI01.spr	\spr\npcres\woman\FM_LW_164_HI01.spr	8A0F5A51	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	72	RideDie	FM_LW_164_HD01.spr	\spr\npcres\woman\FM_LW_164_HD01.spr	7EC5EB62	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	73	RideStand1	FM_LW_164_RD01.spr	\spr\npcres\woman\FM_LW_164_RD01.spr	7D615144	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	74	RideStand2	FM_LW_164_RD01.spr	\spr\npcres\woman\FM_LW_164_RD01.spr	7D615144	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	0	SwordShieldWFreeStand	FM_LW_164_ST01.spr	\spr\npcres\woman\FM_LW_164_ST01.spr	BF7DDB81	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	1	ShieldSwordWFreeStand	FM_LW_164_ST01.spr	\spr\npcres\woman\FM_LW_164_ST01.spr	BF7DDB81	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	2	FreeStand1	FM_LW_164_ST01.spr	\spr\npcres\woman\FM_LW_164_ST01.spr	BF7DDB81	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	3	FreeStand2	FM_LW_164_ST02.spr	\spr\npcres\woman\FM_LW_164_ST02.spr	B8A015A1	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	4	FreeStand3	FM_LW_000_ST03.spr	\spr\npcres\woman\FM_LW_000_ST03.spr	2EF13F5D	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	5	MeleeWStand	FM_LW_000_ST04.spr	\spr\npcres\woman\FM_LW_000_ST04.spr	2824497D	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	6	RangeWStand	FM_LW_000_ST05.spr	\spr\npcres\woman\FM_LW_000_ST05.spr	256E829D	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	7	DoubleWStand	FM_LW_000_ST06.spr	\spr\npcres\woman\FM_LW_000_ST06.spr	2691DCBD	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	8	SwordShieldWStand	FM_LW_164_ST07.spr	\spr\npcres\woman\FM_LW_164_ST07.spr	8F3D8741	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	9	ShieldSwordWStand	FM_LW_164_ST07.spr	\spr\npcres\woman\FM_LW_164_ST07.spr	8F3D8741	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	10	GuqinWStand1	FM_LW_000_ST08.spr	\spr\npcres\woman\FM_LW_000_ST08.spr	3D0EA0FD	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	11	GuqinWStand2	FM_LW_000_ST09.spr	\spr\npcres\woman\FM_LW_000_ST09.spr	3EB1FA1D	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	12	FreeWalk	FM_LW_000_WK01.spr	\spr\npcres\woman\FM_LW_000_WK01.spr	E70F5330	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	13	NormalWalk	FM_LW_000_WK01.spr	\spr\npcres\woman\FM_LW_000_WK01.spr	E70F5330	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	14	MeleeWWalk	FM_LW_000_WK02.spr	\spr\npcres\woman\FM_LW_000_WK02.spr	E0B1ED50	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	15	RangeWWalk	FM_LW_000_WK03.spr	\spr\npcres\woman\FM_LW_000_WK03.spr	FDE42770	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	16	DoubleWWalk	FM_LW_000_WK04.spr	\spr\npcres\woman\FM_LW_000_WK04.spr	FF2F7090	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	17	SwordShieldWWalk	FM_LW_164_WK05.spr	\spr\npcres\woman\FM_LW_164_WK05.spr	474AD6C8	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	18	ShieldSwordWWalk	FM_LW_164_WK05.spr	\spr\npcres\woman\FM_LW_164_WK05.spr	474AD6C8	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	19	GuqinWWalk	FM_LW_000_WK06.spr	\spr\npcres\woman\FM_LW_000_WK06.spr	F584C4D0	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	20	FreeRun	FM_LW_000_RN01.spr	\spr\npcres\woman\FM_LW_000_RN01.spr	48FA4044	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	21	NormalRun	FM_LW_000_RN01.spr	\spr\npcres\woman\FM_LW_000_RN01.spr	48FA4044	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	22	MeleeWRun	FM_LW_000_RN02.spr	\spr\npcres\woman\FM_LW_000_RN02.spr	4A2C9A64	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	23	RangeWRun	FM_LW_000_RN03.spr	\spr\npcres\woman\FM_LW_000_RN03.spr	4757D784	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	24	DoubleWRun	FM_LW_000_RN04.spr	\spr\npcres\woman\FM_LW_000_RN04.spr	409A61A4	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	25	SwordShieldWRun	FM_LW_164_RN05.spr	\spr\npcres\woman\FM_LW_164_RN05.spr	A9262752	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	26	ShieldSwordWRun	FM_LW_164_RN06.spr	\spr\npcres\woman\FM_LW_164_RN06.spr	AA697172	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	27	GuqinWRun	FM_LW_000_RN66.spr	\spr\npcres\woman\FM_LW_000_RN66.spr	4AE9066E	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	28	FreeWound	FM_LW_000_IJ01.spr	\spr\npcres\woman\FM_LW_000_IJ01.spr	FB0E76AD	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	29	MeleeWWound	FM_LW_000_IJ02.spr	\spr\npcres\woman\FM_LW_000_IJ02.spr	F4B080CD	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	30	RangeWWound	FM_LW_000_IJ03.spr	\spr\npcres\woman\FM_LW_000_IJ03.spr	F1FBDAED	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	31	DoubleWWound	FM_LW_000_IJ04.spr	\spr\npcres\woman\FM_LW_000_IJ04.spr	F32E140D	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	32	SwordShieldWWound	FM_LW_164_IJ05.spr	\spr\npcres\woman\FM_LW_164_IJ05.spr	5B4A38E5	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	33	ShieldSwordWWound	FM_LW_164_IJ05.spr	\spr\npcres\woman\FM_LW_164_IJ05.spr	5B4A38E5	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	34	GuqinWWound	FM_LW_000_IJ65.spr	\spr\npcres\woman\FM_LW_000_IJ65.spr	FBCAF2B7	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	35	FreeDie	FM_LW_000_DE01.spr	\spr\npcres\woman\FM_LW_000_DE01.spr	AE8B48AC	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	36	MeleeWDie	FM_LW_000_DE02.spr	\spr\npcres\woman\FM_LW_000_DE02.spr	A83D82CC	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	37	RangeWDie	FM_LW_000_DE03.spr	\spr\npcres\woman\FM_LW_000_DE03.spr	A560DCEC	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	38	DoubleWDie	FM_LW_000_DE04.spr	\spr\npcres\woman\FM_LW_000_DE04.spr	A6AB160C	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	39	SwordShieldWDie	FM_LW_164_DE05.spr	\spr\npcres\woman\FM_LW_164_DE05.spr	0F372FBA	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	40	ShieldSwordWDie	FM_LW_164_DE05.spr	\spr\npcres\woman\FM_LW_164_DE05.spr	0F372FBA	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	41	GuqinWDie	FM_LW_000_DE06.spr	\spr\npcres\woman\FM_LW_000_DE06.spr	BD00FA4C	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	42	FreeAttack	FM_LW_000_AT01.spr	\spr\npcres\woman\FM_LW_000_AT01.spr	63228823	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	43	MeleeWPuncture	FM_LW_000_AT02.spr	\spr\npcres\woman\FM_LW_000_AT02.spr	7C55C243	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	44	MeleeWCut	FM_LW_000_AT03.spr	\spr\npcres\woman\FM_LW_000_AT03.spr	79981C63	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	45	RangeWPuncture	FM_LW_000_AT04.spr	\spr\npcres\woman\FM_LW_000_AT04.spr	7AC2A983	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	46	RangeWCut	FM_LW_000_AT05.spr	\spr\npcres\woman\FM_LW_000_AT05.spr	7475E3A3	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	47	DoubleWPull	FM_LW_000_AT06.spr	\spr\npcres\woman\FM_LW_000_AT06.spr	71B83DC3	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	48	DoubleWPound	FM_LW_000_AT07.spr	\spr\npcres\woman\FM_LW_000_AT07.spr	72E377E3	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	49	SwordShieldWChop	FM_LW_164_AT08.spr	\spr\npcres\woman\FM_LW_164_AT08.spr	DB0F3E77	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	50	SwordShieldWCut	FM_LW_164_AT09.spr	\spr\npcres\woman\FM_LW_164_AT09.spr	D4B24B97	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	51	ShieldSwordWChop	FM_LW_164_AT08.spr	\spr\npcres\woman\FM_LW_164_AT08.spr	DB0F3E77	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	52	ShieldSwordWCut	FM_LW_164_AT09.spr	\spr\npcres\woman\FM_LW_164_AT09.spr	D4B24B97	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	53	GuqinWPuncture	FM_LW_000_AT10.spr	\spr\npcres\woman\FM_LW_000_AT10.spr	B2519342	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	54	GuqinWCut	FM_LW_000_AT11.spr	\spr\npcres\woman\FM_LW_000_AT11.spr	8F842D62	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	55	DartThrow	FM_LW_000_MG01.spr	\spr\npcres\woman\FM_LW_000_MG01.spr	7BFB3EE0	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	56	FreeMagic	FM_LW_000_MG02.spr	\spr\npcres\woman\FM_LW_000_MG02.spr	752E4800	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	57	MeleeWMagic	FM_LW_000_MG03.spr	\spr\npcres\woman\FM_LW_000_MG03.spr	76508220	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	58	RangeWMagic	FM_LW_000_MG04.spr	\spr\npcres\woman\FM_LW_000_MG04.spr	739BDC40	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	59	DoubleWMagic	FM_LW_000_MG05.spr	\spr\npcres\woman\FM_LW_000_MG05.spr	4CCE1660	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	60	SwordShieldWMagic	FM_LW_164_MG06.spr	\spr\npcres\woman\FM_LW_164_MG06.spr	D56AD36E	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	61	ShieldSwordWMagic	FM_LW_164_MG06.spr	\spr\npcres\woman\FM_LW_164_MG06.spr	D56AD36E	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	62	GuqinWMagic	FM_LW_000_MG07.spr	\spr\npcres\woman\FM_LW_000_MG07.spr	4BBBFDA0	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	63	SitDown	FM_LW_000_ZZ01.spr	\spr\npcres\woman\FM_LW_000_ZZ01.spr	D6AF75BA	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	64	JumpFly	FM_LW_000_JP01.spr	\spr\npcres\woman\FM_LW_000_JP01.spr	42A8513B	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	65	RideStand	FM_LW_164_RD01.spr	\spr\npcres\woman\FM_LW_164_RD01.spr	7D615144	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	66	RideWalk	FM_LW_164_HW01.spr	\spr\npcres\woman\FM_LW_164_HW01.spr	E5E149F8	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	67	RideRun	FM_LW_164_HR01.spr	\spr\npcres\woman\FM_LW_164_HR01.spr	DEBF9883	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	68	RideCut	FM_LW_164_HA01.spr	\spr\npcres\woman\FM_LW_164_HA01.spr	94187061	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	69	RidePuncture	FM_LW_164_HA02.spr	\spr\npcres\woman\FM_LW_164_HA02.spr	91428D81	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	70	RideMagic	FM_LW_164_HM01.spr	\spr\npcres\woman\FM_LW_164_HM01.spr	33762949	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	71	RideWound	FM_LW_164_HI01.spr	\spr\npcres\woman\FM_LW_164_HI01.spr	8A0F5A51	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	72	RideDie	FM_LW_164_HD01.spr	\spr\npcres\woman\FM_LW_164_HD01.spr	7EC5EB62	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	73	RideStand1	FM_LW_164_RD01.spr	\spr\npcres\woman\FM_LW_164_RD01.spr	7D615144	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	271	269	74	RideStand2	FM_LW_164_RD01.spr	\spr\npcres\woman\FM_LW_164_RD01.spr	7D615144	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	0	SwordShieldWFreeStand	FM_LW_000_ST01.spr	\spr\npcres\woman\FM_LW_000_ST01.spr	501BAB1D	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	1	ShieldSwordWFreeStand	FM_LW_000_ST01.spr	\spr\npcres\woman\FM_LW_000_ST01.spr	501BAB1D	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	2	FreeStand1	FM_LW_000_ST01.spr	\spr\npcres\woman\FM_LW_000_ST01.spr	501BAB1D	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	3	FreeStand2	FM_LW_000_ST02.spr	\spr\npcres\woman\FM_LW_000_ST02.spr	2D4EE53D	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	4	FreeStand3	FM_LW_000_ST03.spr	\spr\npcres\woman\FM_LW_000_ST03.spr	2EF13F5D	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	5	MeleeWStand	FM_LW_000_ST04.spr	\spr\npcres\woman\FM_LW_000_ST04.spr	2824497D	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	6	RangeWStand	FM_LW_000_ST05.spr	\spr\npcres\woman\FM_LW_000_ST05.spr	256E829D	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	7	DoubleWStand	FM_LW_000_ST06.spr	\spr\npcres\woman\FM_LW_000_ST06.spr	2691DCBD	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	8	SwordShieldWStand	FM_LW_000_ST07.spr	\spr\npcres\woman\FM_LW_000_ST07.spr	23C416DD	0	THIEU CA HAI
