kieu	ids	kind	CharacterType	ResFilePath	normal_res	spr_info	nguon_hang	actions	path	uid	trang_thai	sua	ghi_chu
boss001	2443,2462	co	NormalNpc	spr\npcres\boss\boss001	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss001\boss001_wlk.spr	E711E9A9	JX1:spr.pak		
boss001	2443,2462	co	NormalNpc	spr\npcres\boss\boss001	co	co	JX1	Wound	\spr\npcres\boss\boss001\boss001_bat.spr	F4D22BEE	JX1:spr.pak		
boss001	2443,2462	co	NormalNpc	spr\npcres\boss\boss001	co	co	JX1	Die	\spr\npcres\boss\boss001\boss001_die.spr	3A7E76FE	JX1:spr.pak		
boss001	2443,2462	co	NormalNpc	spr\npcres\boss\boss001	co	co	JX1	Attack1	\spr\npcres\boss\boss001\boss001_at1.spr	3D6CCB00	JX1:spr.pak		
boss001	2443,2462	co	NormalNpc	spr\npcres\boss\boss001	co	co	JX1	Attack2	\spr\npcres\boss\boss001\boss001_at2.spr	3E78FC6C	JX1:spr.pak		
boss001	2443,2462	co	NormalNpc	spr\npcres\boss\boss001	co	co	JX1	Magic	\spr\npcres\boss\boss001\boss001_at3.spr	3B74E0C8	JX1:spr.pak		
boss092	2444,2463	co	NormalNpc	spr\npcres\boss\boss092	co	co	JX1	FightStand	\spr\npcres\boss\boss092\boss092_st01.spr	11280424	JX1:updatejx10.pak		
boss092	2444,2463	co	NormalNpc	spr\npcres\boss\boss092	co	co	JX1	NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss092\boss092_st02.spr	EDCEE2DF	JX1:updatejx10.pak		
boss092	2444,2463	co	NormalNpc	spr\npcres\boss\boss092	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss092\boss092_wlk.spr	5A9C91F7	JX1:updatejx10.pak		
boss092	2444,2463	co	NormalNpc	spr\npcres\boss\boss092	co	co	JX1	Wound	\spr\npcres\boss\boss092\boss092_bat.spr	285DC77C	JX1:updatejx10.pak		
boss092	2444,2463	co	NormalNpc	spr\npcres\boss\boss092	co	co	JX1	Die	\spr\npcres\boss\boss092\boss092_die.spr	E9F962D7	JX1:updatejx10.pak		
boss092	2444,2463	co	NormalNpc	spr\npcres\boss\boss092	co	co	JX1	Attack1	\spr\npcres\boss\boss092\boss092_at01.spr	97150CA5	JX1:updatejx10.pak		
boss092	2444,2463	co	NormalNpc	spr\npcres\boss\boss092	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss092\boss092_at02.spr	93CBEB50	JX1:updatejx10.pak		
passerby372	2445	co	NormalNpc	spr\npcres\passerby\passerby372	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby372\passerby372.spr	56CCDC0A	JX1:updatejx14.pak		
passerby_jiuzhuo	2446	co	NormalNpc	spr\item\newyear2010	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\item\newyear2010\tuanyuanfanzhuo.spr	A19206E4	JX1:updatejx07_jxf06.pak		
passerby070_3	2447	co	NormalNpc	spr\npcres\passerby\passerby070	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\passerby\passerby070\passerby070s3.spr	8018A3F9	JX1:spr.pak		
passerby252	2448	co	NormalNpc	spr\npcres\passerby\passerby252	co	co	JX1	FightStand,NormalStand1	\spr\npcres\passerby\passerby252\passerby252_st02.spr	71F63D8F	JX1:update.pak		
passerby252	2448	co	NormalNpc	spr\npcres\passerby\passerby252	co	co	JX1	NormalStand2	\spr\npcres\passerby\passerby252\passerby252_st03.spr	4DA8840E	JX1:update.pak		
passerby411	2465	co	NormalNpc	spr\npcres\passerby\passerby411	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby411\passerby411_st01.spr	FEBBA9A3	JX1:updatejx15.pak		
passerby412	2466	co	NormalNpc	spr\npcres\passerby\passerby412	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby412\passerby412_st01.spr	027CBD2E	JX1:updatejx15.pak		
passerby407	2477	co	NormalNpc	spr\npcres\passerby\passerby407	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby407\passerby407_st01.spr	3F304C39	JX1:updatejx15.pak		
boss173	2478,2525,2530,2536,2541	co	NormalNpc	spr\npcres\boss\boss173\spr	co	co	JX1	FightStand	\spr\npcres\boss\boss173\spr\boss173_st01.spr	32F3163B	JX1:updatejx15.pak		
boss173	2478,2525,2530,2536,2541	co	NormalNpc	spr\npcres\boss\boss173\spr	co	co	JX1	NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss173\spr\boss173_st02.spr	0F7AAF32	JX1:updatejx15.pak		
boss173	2478,2525,2530,2536,2541	co	NormalNpc	spr\npcres\boss\boss173\spr	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss173\spr\boss173_wlk.spr	AB9EB9F8	JX1:updatejx15.pak		
boss173	2478,2525,2530,2536,2541	co	NormalNpc	spr\npcres\boss\boss173\spr	co	co	JX1	Wound	\spr\npcres\boss\boss173\spr\boss173_bat.spr	7DB88831	JX1:updatejx15.pak		
boss173	2478,2525,2530,2536,2541	co	NormalNpc	spr\npcres\boss\boss173\spr	co	co	JX1	Die	\spr\npcres\boss\boss173\spr\boss173_die.spr	32507AB5	JX1:updatejx15.pak		
boss173	2478,2525,2530,2536,2541	co	NormalNpc	spr\npcres\boss\boss173\spr	co	co	JX1	Attack1	\spr\npcres\boss\boss173\spr\boss173_at01.spr	A02C1204	JX1:updatejx15.pak		
boss173	2478,2525,2530,2536,2541	co	NormalNpc	spr\npcres\boss\boss173\spr	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss173\spr\boss173_at02.spr	BCABABFB	JX1:updatejx15.pak		
boss169	2479,2524,2529,2535,2540	co	NormalNpc	spr\npcres\boss\boss169\spr	co	co	JX1	FightStand	\spr\npcres\boss\boss169\spr\boss169_st01.spr	3187C863	JX1:updatejx15.pak		
boss169	2479,2524,2529,2535,2540	co	NormalNpc	spr\npcres\boss\boss169\spr	co	co	JX1	NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss169\spr\boss169_st02.spr	320F015A	JX1:updatejx15.pak		
boss169	2479,2524,2529,2535,2540	co	NormalNpc	spr\npcres\boss\boss169\spr	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss169\spr\boss169_wlk.spr	F4984150	JX1:updatejx15.pak		
boss169	2479,2524,2529,2535,2540	co	NormalNpc	spr\npcres\boss\boss169\spr	co	co	JX1	Wound	\spr\npcres\boss\boss169\spr\boss169_bat.spr	0EBA534E	JX1:updatejx15.pak		
boss169	2479,2524,2529,2535,2540	co	NormalNpc	spr\npcres\boss\boss169\spr	co	co	JX1	Die	\spr\npcres\boss\boss169\spr\boss169_die.spr	5F51020D	JX1:updatejx15.pak		
boss169	2479,2524,2529,2535,2540	co	NormalNpc	spr\npcres\boss\boss169\spr	co	co	JX1	Attack1	\spr\npcres\boss\boss169\spr\boss169_at01.spr	A73122CC	JX1:updatejx15.pak		
boss169	2479,2524,2529,2535,2540	co	NormalNpc	spr\npcres\boss\boss169\spr	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss169\spr\boss169_at02.spr	A3B97BC3	JX1:updatejx15.pak		
enemy080	2484,2485	co	NormalNpc	spr\npcres\enemy\enemy080	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy080\enemy080_st.spr	1A57A554	JX1:spr.pak		
enemy080	2484,2485	co	NormalNpc	spr\npcres\enemy\enemy080	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy080\enemy080_pst.spr	F283F64E	JX1:spr.pak		
enemy080	2484,2485	co	NormalNpc	spr\npcres\enemy\enemy080	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy080\enemy080_wlk.spr	D3203F50	JX1:spr.pak		
enemy080	2484,2485	co	NormalNpc	spr\npcres\enemy\enemy080	co	co	JX1	Wound	\spr\npcres\enemy\enemy080\enemy080_bat.spr	17DA5A13	JX1:spr.pak		
enemy080	2484,2485	co	NormalNpc	spr\npcres\enemy\enemy080	co	co	JX1	Die	\spr\npcres\enemy\enemy080\enemy080_die.spr	48DC3937	JX1:spr.pak		
enemy080	2484,2485	co	NormalNpc	spr\npcres\enemy\enemy080	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy080\enemy080_at.spr	580126AA	JX1:spr.pak		
passerby202	2486	co	NormalNpc	spr\obj\box	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\obj\box\box002.spr	CFBF91DC	JX1:spr.pak		
passerby260	2487	co	NormalNpc	spr\npcres\passerby\passerby260	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby260\passerby260.spr	1921A88B	JX1:updatejx15.pak		
passerby405	2491	co	NormalNpc	spr\npcres\passerby\passerby405	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby405\passerby405_st01.spr	C71523D1	JX1:updatejx15.pak		
boss167	2492,2526,2531,2537,2542	co	NormalNpc	spr\npcres\boss\boss167\spr	co	co	JX1	FightStand	\spr\npcres\boss\boss167\spr\boss167_st01.spr	E9D1E965	JX1:updatejx15.pak		
boss167	2492,2526,2531,2537,2542	co	NormalNpc	spr\npcres\boss\boss167\spr	co	co	JX1	NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss167\spr\boss167_st02.spr	EA592E5C	JX1:updatejx15.pak		
boss167	2492,2526,2531,2537,2542	co	NormalNpc	spr\npcres\boss\boss167\spr	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss167\spr\boss167_wlk.spr	1C9D7243	JX1:updatejx15.pak		
boss167	2492,2526,2531,2537,2542	co	NormalNpc	spr\npcres\boss\boss167\spr	co	co	JX1	Wound	\spr\npcres\boss\boss167\spr\boss167_bat.spr	D6BF457C	JX1:updatejx15.pak		
boss167	2492,2526,2531,2537,2542	co	NormalNpc	spr\npcres\boss\boss167\spr	co	co	JX1	Die	\spr\npcres\boss\boss167\spr\boss167_die.spr	675637F0	JX1:updatejx15.pak		
boss167	2492,2526,2531,2537,2542	co	NormalNpc	spr\npcres\boss\boss167\spr	co	co	JX1	Attack1	\spr\npcres\boss\boss167\spr\boss167_at01.spr	1F029269	JX1:updatejx15.pak		
boss167	2492,2526,2531,2537,2542	co	NormalNpc	spr\npcres\boss\boss167\spr	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss167\spr\boss167_at02.spr	1B8A2B60	JX1:updatejx15.pak		
enemy029	2493	co	NormalNpc	spr\npcres\enemy\enemy029	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy029\enemy029_st.spr	E751D32C	JX1:spr.pak		
enemy029	2493	co	NormalNpc	spr\npcres\enemy\enemy029	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy029\enemy029_pst.spr	31A8BDF6	JX1:spr.pak		
enemy029	2493	co	NormalNpc	spr\npcres\enemy\enemy029	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy029\enemy029_wlk.spr	91CDE343	JX1:spr.pak		
enemy029	2493	co	NormalNpc	spr\npcres\enemy\enemy029	co	co	JX1	Wound	\spr\npcres\enemy\enemy029\enemy029_bat.spr	5AE701BB	JX1:spr.pak		
enemy029	2493	co	NormalNpc	spr\npcres\enemy\enemy029	co	co	JX1	Die	\spr\npcres\enemy\enemy029\enemy029_die.spr	8FF9ECDF	JX1:spr.pak		
enemy029	2493	co	NormalNpc	spr\npcres\enemy\enemy029	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy029\enemy029_at.spr	25035482	JX1:spr.pak		
passerby391	2495,2500	co	NormalNpc	spr\npcres\passerby\passerby391	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby391\passerby391.spr	E1DE2B46	JX1:updatejx15.pak		
enemy109	2496	co	NormalNpc	spr\npcres\enemy\enemy109	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy109\enemy109_st.spr	FB5E0541	JX1:spr.pak		
enemy109	2496	co	NormalNpc	spr\npcres\enemy\enemy109	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy109\enemy109_pst.spr	FD7F6921	JX1:spr.pak		
enemy109	2496	co	NormalNpc	spr\npcres\enemy\enemy109	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy109\enemy109_wlk.spr	5D9C5F7E	JX1:spr.pak		
enemy109	2496	co	NormalNpc	spr\npcres\enemy\enemy109	co	co	JX1	Wound	\spr\npcres\enemy\enemy109\enemy109_bat.spr	06B5FDF6	JX1:spr.pak		
enemy109	2496	co	NormalNpc	spr\npcres\enemy\enemy109	co	co	JX1	Die	\spr\npcres\enemy\enemy109\enemy109_die.spr	FB485955	JX1:spr.pak		
enemy109	2496	co	NormalNpc	spr\npcres\enemy\enemy109	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy109\enemy109_at.spr	390F86A7	JX1:spr.pak		
enemy128	2497	co	NormalNpc	spr\npcres\enemy\enemy128	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy128\enemy128_st.spr	FD4054E6	JX1:spr.pak		
enemy128	2497	co	NormalNpc	spr\npcres\enemy\enemy128	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy128\enemy128_pst.spr	9A92CFDC	JX1:spr.pak		
enemy128	2497	co	NormalNpc	spr\npcres\enemy\enemy128	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy128\enemy128_wlk.spr	FB373529	JX1:spr.pak		
enemy128	2497	co	NormalNpc	spr\npcres\enemy\enemy128	co	co	JX1	Wound	\spr\npcres\enemy\enemy128\enemy128_bat.spr	BFE953A1	JX1:spr.pak		
enemy128	2497	co	NormalNpc	spr\npcres\enemy\enemy128	co	co	JX1	Die	\spr\npcres\enemy\enemy128\enemy128_die.spr	90E33F00	JX1:spr.pak		
enemy128	2497	co	NormalNpc	spr\npcres\enemy\enemy128	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy128\enemy128_at.spr	2371D63C	JX1:spr.pak		
enemy031	2498	co	NormalNpc	spr\npcres\enemy\enemy031	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy031\enemy031_st.spr	BAA54F64	JX1:spr.pak		
enemy031	2498	co	NormalNpc	spr\npcres\enemy\enemy031	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy031\enemy031_pst.spr	2F8C59EE	JX1:spr.pak		
enemy031	2498	co	NormalNpc	spr\npcres\enemy\enemy031	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy031\enemy031_wlk.spr	8C20B28B	JX1:spr.pak		
enemy031	2498	co	NormalNpc	spr\npcres\enemy\enemy031	co	co	JX1	Wound	\spr\npcres\enemy\enemy031\enemy031_bat.spr	F0DA2D68	JX1:spr.pak		
enemy031	2498	co	NormalNpc	spr\npcres\enemy\enemy031	co	co	JX1	Die	\spr\npcres\enemy\enemy031\enemy031_die.spr	25DC8B8C	JX1:spr.pak		
enemy031	2498	co	NormalNpc	spr\npcres\enemy\enemy031	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy031\enemy031_at.spr	7856C105	JX1:spr.pak		
enemy005	2499	co	NormalNpc	spr\npcres\enemy\enemy005	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy005\enemy005_st.spr	D4075DF4	JX1:spr.pak		
enemy005	2499	co	NormalNpc	spr\npcres\enemy\enemy005	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy005\enemy005_pst.spr	57C35884	JX1:spr.pak		
enemy005	2499	co	NormalNpc	spr\npcres\enemy\enemy005	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy005\enemy005_wlk.spr	B4679DFB	JX1:spr.pak		
enemy005	2499	co	NormalNpc	spr\npcres\enemy\enemy005	co	co	JX1	Wound	\spr\npcres\enemy\enemy005\enemy005_bat.spr	79192FC3	JX1:spr.pak		
enemy005	2499	co	NormalNpc	spr\npcres\enemy\enemy005	co	co	JX1	Die	\spr\npcres\enemy\enemy005\enemy005_die.spr	52138B22	JX1:spr.pak		
enemy005	2499	co	NormalNpc	spr\npcres\enemy\enemy005	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy005\enemy005_at.spr	9A30DE0F	JX1:spr.pak		
enemy131	2501,2502	co	NormalNpc	spr\npcres\enemy\enemy131	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy131\enemy131_st.spr	A06CD288	JX1:spr.pak		
enemy131	2501,2502	co	NormalNpc	spr\npcres\enemy\enemy131	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy131\enemy131_pst.spr	854DA920	JX1:spr.pak		
enemy131	2501,2502	co	NormalNpc	spr\npcres\enemy\enemy131	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy131\enemy131_wlk.spr	E5E2EDA7	JX1:spr.pak		
enemy131	2501,2502	co	NormalNpc	spr\npcres\enemy\enemy131	co	co	JX1	Wound	\spr\npcres\enemy\enemy131\enemy131_bat.spr	2E843CAA	JX1:spr.pak		
enemy131	2501,2502	co	NormalNpc	spr\npcres\enemy\enemy131	co	co	JX1	Die	\spr\npcres\enemy\enemy131\enemy131_die.spr	839E9BCE	JX1:spr.pak		
enemy131	2501,2502	co	NormalNpc	spr\npcres\enemy\enemy131	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy131\enemy131_at.spr	661E57A3	JX1:spr.pak		
boss046	2506	co	NormalNpc	spr\npcres\boss\boss046	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss046\boss046_st.spr	5D4EB074	JX1:updatejx15.pak		
boss046	2506	co	NormalNpc	spr\npcres\boss\boss046	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss046\boss046_wlk.spr	732E3605	JX1:updatejx15.pak		
boss046	2506	co	NormalNpc	spr\npcres\boss\boss046	co	co	JX1	Wound	\spr\npcres\boss\boss046\boss046_bat.spr	40EF4764	JX1:updatejx15.pak		
boss046	2506	co	NormalNpc	spr\npcres\boss\boss046	co	co	JX1	Die	\spr\npcres\boss\boss046\boss046_die.spr	060AE2BF	JX1:updatejx15.pak		
boss046	2506	co	NormalNpc	spr\npcres\boss\boss046	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\boss\boss046\boss046_at.spr	CCC97450	JX1:updatejx15.pak		
boss050	2507	co	NormalNpc	spr\npcres\boss\boss050	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss050\boss050_st.spr	AC06B859	JX1:updatejx15.pak		
boss050	2507	co	NormalNpc	spr\npcres\boss\boss050	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss050\boss050_wlk.spr	94D5EBFF	JX1:updatejx15.pak		
boss050	2507	co	NormalNpc	spr\npcres\boss\boss050	co	co	JX1	Wound	\spr\npcres\boss\boss050\boss050_bat.spr	6A96DE0A	JX1:updatejx15.pak		
boss050	2507	co	NormalNpc	spr\npcres\boss\boss050	co	co	JX1	Die	\spr\npcres\boss\boss050\boss050_die.spr	28327CDF	JX1:updatejx15.pak		
boss050	2507	co	NormalNpc	spr\npcres\boss\boss050	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\boss\boss050\boss050_at.spr	5F817C45	JX1:updatejx15.pak		
boss052	2508	co	NormalNpc	spr\npcres\boss\boss052	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss052\boss052_st.spr	BDB7A359	JX1:updatejx15.pak		
boss052	2508	co	NormalNpc	spr\npcres\boss\boss052	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss052\boss052_wlk.spr	92B405D5	JX1:updatejx15.pak		
boss052	2508	co	NormalNpc	spr\npcres\boss\boss052	co	co	JX1	Wound	\spr\npcres\boss\boss052\boss052_bat.spr	6075470A	JX1:updatejx15.pak		
boss052	2508	co	NormalNpc	spr\npcres\boss\boss052	co	co	JX1	Die	\spr\npcres\boss\boss052\boss052_die.spr	A190E21A	JX1:updatejx15.pak		
boss052	2508	co	NormalNpc	spr\npcres\boss\boss052	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\boss\boss052\boss052_at.spr	AD3266FA	JX1:updatejx15.pak		
enemy190	2514,2598	co	NormalNpc	spr\npcres\enemy\enemy190	co	co	JX1	FightStand,NormalStand1,NormalStand2,FightWalk,NormalWalk,FightRun,NormalRun,Wound,Die,SitDown,JunpFly	\spr\npcres\enemy\enemy190\enemy190_st.spr	6898EDB4	JX1:spr.pak		
passerby416	2515	co	NormalNpc	spr\npcres\passerby\passerby416	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby416\passerby416_st01.spr	E3E36264	JX1:updatejx15.pak		
passerby417	2516	co	NormalNpc	spr\npcres\passerby\passerby417	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby417\passerby417_st01.spr	7DD84DE6	JX1:updatejx15.pak		
boss099	2518	co	NormalNpc	spr\npcres\boss\boss099	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\boss\boss099\boss099.spr	E1327CF3	JX1:updatejx10.pak		
passerby329	2519	co	NormalNpc	spr\npcres\passerby\passerby329	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby329\passerby329.spr	C6DC100E	JX1:updatejx03.pak		
passerby253	2520	co	NormalNpc	spr\npcres\enemy\passerby253	co	co	JX1	FightStand,NormalStand1	\spr\npcres\enemy\passerby253\caishen_st01.spr	3AF95F5D	JX1:update.pak		
passerby253	2520	co	NormalNpc	spr\npcres\enemy\passerby253	co	co	JX1	NormalStand2	\spr\npcres\enemy\passerby253\caishen_st02.spr	370B41A3	JX1:update.pak		
boss166	2521,2522,2523,2528,2534,2539	co	NormalNpc	spr\npcres\boss\boss166\spr	co	co	JX1	FightStand	\spr\npcres\boss\boss166\spr\boss166_st01.spr	4D089483	JX1:updatejx15.pak		
boss166	2521,2522,2523,2528,2534,2539	co	NormalNpc	spr\npcres\boss\boss166\spr	co	co	JX1	NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss166\spr\boss166_st02.spr	49F02A7A	JX1:updatejx15.pak		
boss166	2521,2522,2523,2528,2534,2539	co	NormalNpc	spr\npcres\boss\boss166\spr	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss166\spr\boss166_wlk.spr	A7CA3630	JX1:updatejx15.pak		
boss166	2521,2522,2523,2528,2534,2539	co	NormalNpc	spr\npcres\boss\boss166\spr	co	co	JX1	Wound	\spr\npcres\boss\boss166\spr\boss166_bat.spr	79D41969	JX1:updatejx15.pak		
boss166	2521,2522,2523,2528,2534,2539	co	NormalNpc	spr\npcres\boss\boss166\spr	co	co	JX1	Die	\spr\npcres\boss\boss166\spr\boss166_die.spr	0E83CBED	JX1:updatejx15.pak		
boss166	2521,2522,2523,2528,2534,2539	co	NormalNpc	spr\npcres\boss\boss166\spr	co	co	JX1	Attack1	\spr\npcres\boss\boss166\spr\boss166_at01.spr	E2BAF0C2	JX1:updatejx15.pak		
boss166	2521,2522,2523,2528,2534,2539	co	NormalNpc	spr\npcres\boss\boss166\spr	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss166\spr\boss166_at02.spr	FF2209B9	JX1:updatejx15.pak		
boss171	2527,2532,2538,2543	co	NormalNpc	spr\npcres\boss\boss171\spr	co	co	JX1	FightStand	\spr\npcres\boss\boss171\spr\boss171_st01.spr	ECB337ED	JX1:updatejx15.pak		
boss171	2527,2532,2538,2543	co	NormalNpc	spr\npcres\boss\boss171\spr	co	co	JX1	NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss171\spr\boss171_st02.spr	E93B4CE4	JX1:updatejx15.pak		
boss171	2527,2532,2538,2543	co	NormalNpc	spr\npcres\boss\boss171\spr	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss171\spr\boss171_wlk.spr	299AE73B	JX1:updatejx15.pak		
boss171	2527,2532,2538,2543	co	NormalNpc	spr\npcres\boss\boss171\spr	co	co	JX1	Wound	\spr\npcres\boss\boss171\spr\boss171_bat.spr	63A4FA0F	JX1:updatejx15.pak		
boss171	2527,2532,2538,2543	co	NormalNpc	spr\npcres\boss\boss171\spr	co	co	JX1	Die	\spr\npcres\boss\boss171\spr\boss171_die.spr	B053ADCE	JX1:updatejx15.pak		
boss171	2527,2532,2538,2543	co	NormalNpc	spr\npcres\boss\boss171\spr	co	co	JX1	Attack1	\spr\npcres\boss\boss171\spr\boss171_at01.spr	9DEC0C66	JX1:updatejx15.pak		
boss171	2527,2532,2538,2543	co	NormalNpc	spr\npcres\boss\boss171\spr	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss171\spr\boss171_at02.spr	9E54455D	JX1:updatejx15.pak		
passerby354a	2533	co	NormalNpc	spr\npcres\passerby\passerby354	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby354\jin01.spr	2BB8CBBC	JX1:updatejx10.pak		
enemy085	2544,2549,2554,2559,2577,2582,2587,2592	co	NormalNpc	spr\npcres\enemy\enemy085	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy085\enemy085_st.spr	E19BBC2C	JX1:spr.pak		
enemy085	2544,2549,2554,2559,2577,2582,2587,2592	co	NormalNpc	spr\npcres\enemy\enemy085	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy085\enemy085_pst.spr	529860F6	JX1:spr.pak		
enemy085	2544,2549,2554,2559,2577,2582,2587,2592	co	NormalNpc	spr\npcres\enemy\enemy085	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy085\enemy085_wlk.spr	B33D5643	JX1:spr.pak		
enemy085	2544,2549,2554,2559,2577,2582,2587,2592	co	NormalNpc	spr\npcres\enemy\enemy085	co	co	JX1	Wound	\spr\npcres\enemy\enemy085\enemy085_bat.spr	77D6F4BB	JX1:spr.pak		
enemy085	2544,2549,2554,2559,2577,2582,2587,2592	co	NormalNpc	spr\npcres\enemy\enemy085	co	co	JX1	Die	\spr\npcres\enemy\enemy085\enemy085_die.spr	A8E953DF	JX1:spr.pak		
enemy085	2544,2549,2554,2559,2577,2582,2587,2592	co	NormalNpc	spr\npcres\enemy\enemy085	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy085\enemy085_at.spr	27B53182	JX1:spr.pak		
enemy097	2545,2550,2555,2560,2578,2583,2588,2593	co	NormalNpc	spr\npcres\enemy\enemy097	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy097\enemy097_st.spr	56D463D4	JX1:spr.pak		
enemy097	2545,2550,2555,2560,2578,2583,2588,2593	co	NormalNpc	spr\npcres\enemy\enemy097	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy097\enemy097_pst.spr	4E436009	JX1:spr.pak		
